ticker,OKE US Equity,OKE US Equity,OKE US Equity,OKE US Equity,OKE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2006-09-22,16.2222,16.2835,14.2582,16.2108,16.544,UP,1
2006-09-25,16.5549,16.4586,14.2805,16.2607,16.5621,DOWN,0
2006-09-26,16.4717,16.4673,14.3018,16.3185,16.5765,UP,1
2006-09-27,16.5724,16.4104,14.3248,16.3947,16.5884,DOWN,0
2006-09-28,16.5111,16.5724,14.347,16.4665,16.5977,UP,1
2006-09-29,16.5417,16.5461,14.369,16.5304,16.6101,UP,1
2006-10-02,16.7431,16.4892,14.3912,16.568,16.6273,UP,1
2006-10-03,16.8044,16.7737,14.4136,16.6345,16.6375,UP,1
2006-10-04,16.9094,16.7387,14.4379,16.7019,16.6495,UP,1
2006-10-05,16.962,16.8744,14.4627,16.7921,16.6584,DOWN,0
2006-10-06,16.9445,16.8963,14.4875,16.8727,16.674,DOWN,0
2006-10-09,16.8963,16.8657,14.5126,16.9033,16.6822,UP,1
2006-10-10,16.9576,16.8919,14.5383,16.9339,16.6956,UP,1
2006-10-11,17.1633,16.9576,14.5644,16.9847,16.7101,UP,1
2006-10-12,17.2246,17.2246,14.5922,17.0372,16.7258,UP,1
2006-10-13,17.2903,17.1808,14.6199,17.1064,16.741,UP,1
2006-10-16,17.4041,17.2903,14.6485,17.208,16.7603,UP,1
2006-10-17,17.5573,17.4041,14.678,17.3279,16.7829,UP,1
2006-10-18,17.7499,17.5485,14.707,17.4452,16.8024,UP,1
2006-10-19,17.9031,17.7105,14.736,17.5809,16.8229,UP,1
2006-10-20,17.9381,17.9512,14.7647,17.7105,16.8388,UP,1
2006-10-23,17.9468,17.8812,14.7935,17.819,16.8578,UP,1
2006-10-24,18.1438,17.8637,14.8228,17.9363,16.8808,UP,1
2006-10-25,18.2576,18.1438,14.8529,18.0379,16.9056,UP,1
2006-10-26,18.3233,18.297,14.8822,18.1219,16.9314,DOWN,0
2006-10-27,18.2445,18.2708,14.9114,18.1832,16.9574,UP,1
2006-10-30,18.3627,18.157,14.9408,18.2664,16.9848,DOWN,0
2006-10-31,18.2226,18.3058,14.9693,18.2821,17.0137,DOWN,0
2006-11-01,18.2139,18.2226,14.9961,18.2734,17.0401,DOWN,0
2006-11-02,18.0738,17.3428,15.0229,18.2235,17.0711,UP,1
2006-11-03,18.192,18.065,15.0509,18.213,17.1063,DOWN,0
2006-11-06,18.0913,17.9075,15.0781,18.1587,17.137,UP,1
2006-11-07,18.1832,18.0694,15.1068,18.1508,17.1687,UP,1
2006-11-08,18.2445,18.1001,15.136,18.157,17.1995,UP,1
2006-11-09,18.2839,18.262,15.1655,18.199,17.2339,UP,1
2006-11-10,18.3014,18.3189,15.1956,18.2209,17.2649,DOWN,0
2006-11-13,18.2533,18.2182,15.2255,18.2533,17.2917,UP,1
2006-11-14,18.3277,18.2357,15.2553,18.2821,17.3164,UP,1
2006-11-15,18.3671,18.3714,15.2864,18.3067,17.3474,DOWN,0
2006-11-16,18.1657,18.3977,15.3174,18.283,17.3733,DOWN,0
2006-11-17,18.1613,18.1351,15.3493,18.255,17.3985,DOWN,0
2006-11-20,18.1044,18.1263,15.3809,18.2252,17.4232,UP,1
2006-11-21,18.1438,18.1351,15.4131,18.1885,17.4506,UP,1
2006-11-22,18.157,18.1219,15.4458,18.1465,17.4781,UP,1
2006-11-24,18.3758,18.1394,15.4794,18.1885,17.5124,DOWN,0
2006-11-27,18.1613,18.3671,15.512,18.1885,17.5491,UP,1
2006-11-28,18.494,18.1526,15.5463,18.2664,17.5929,UP,1
2006-11-29,18.7566,18.494,15.582,18.389,17.6444,UP,1
2006-11-30,18.9274,19.0193,15.6106,18.543,17.6991,UP,1
2006-12-01,19.1156,18.9274,15.6405,18.691,17.7584,UP,1
2006-12-04,19.3476,19.1156,15.6708,18.9282,17.8209,UP,1
2006-12-05,19.3738,19.3126,15.7004,19.1042,17.8772,DOWN,0
2006-12-06,19.1988,19.3126,15.7273,19.1926,17.9318,DOWN,0
2006-12-07,19.0631,19.1725,15.7537,19.2198,17.9816,UP,1
2006-12-08,19.1024,19.0061,15.7807,19.2171,18.0334,DOWN,0
2006-12-11,18.9755,19.0499,15.8072,19.1427,18.0821,DOWN,0
2006-12-12,18.888,18.9711,15.8347,19.0455,18.125,UP,1
2006-12-13,18.9186,18.888,15.8619,18.9895,18.1673,UP,1
2006-12-14,19.0193,18.9186,15.8903,18.9808,18.2095,UP,1
2006-12-15,19.0412,19.0193,15.9199,18.9685,18.2511,DOWN,0
2006-12-18,18.8179,19.0061,15.9495,18.937,18.2885,UP,1
2006-12-19,18.9055,18.8223,15.9793,18.9405,18.3287,UP,1
2006-12-20,18.9536,18.8748,16.0098,18.9475,18.3686,DOWN,0
2006-12-21,18.8311,18.9843,16.0405,18.9098,18.402,UP,1
2006-12-22,18.8748,18.8923,16.0709,18.8766,18.435,UP,1
2006-12-26,18.9974,18.9011,16.1015,18.9125,18.4691,UP,1
2006-12-27,19.155,18.9624,16.1317,18.9624,18.5042,DOWN,0
2006-12-28,19.0499,19.1375,16.1605,18.9816,18.534,DOWN,0
2006-12-29,18.8748,19.0499,16.1882,18.9904,18.5565,DOWN,0
2007-01-03,18.8617,18.9799,16.2159,18.9878,18.5757,DOWN,0
2007-01-04,18.6647,18.8048,16.2427,18.9212,18.5902,DOWN,0
2007-01-05,18.3233,18.6472,16.2684,18.7549,18.5977,DOWN,0
2007-01-08,18.2314,18.3102,16.2933,18.5912,18.5995,UP,1
2007-01-09,18.297,18.227,16.3183,18.4756,18.6003,DOWN,0
2007-01-10,18.157,18.2007,16.3418,18.3347,18.597,UP,1
2007-01-11,18.1657,18.1526,16.3643,18.2349,18.5954,UP,1
2007-01-12,18.2314,18.1394,16.3861,18.2165,18.5928,UP,1
2007-01-16,18.2357,18.2226,16.4067,18.2174,18.593,UP,1
2007-01-17,18.3452,18.1788,16.4276,18.227,18.5956,UP,1
2007-01-18,18.3539,18.3189,16.4488,18.2664,18.6013,UP,1
2007-01-19,18.4634,18.3145,16.4687,18.3259,18.6067,UP,1
2007-01-22,18.4853,18.4327,16.4882,18.3767,18.6146,UP,1
2007-01-23,18.7654,18.4677,16.5082,18.4826,18.6262,UP,1
2007-01-24,18.9405,18.7873,16.5299,18.6017,18.6401,DOWN,0
2007-01-25,18.761,18.8967,16.5512,18.6831,18.6497,UP,1
2007-01-26,18.7829,18.761,16.5735,18.747,18.6593,DOWN,0
2007-01-29,18.726,18.6954,16.596,18.7952,18.6687,UP,1
2007-01-30,18.8442,18.8048,16.6195,18.8109,18.6791,DOWN,0
2007-01-31,18.7829,18.7873,16.6428,18.7794,18.6874,UP,1
2007-02-01,18.8661,18.8004,16.6661,18.8004,18.7014,DOWN,0
2007-02-02,18.8442,18.8573,16.6887,18.8127,18.7151,UP,1
2007-02-05,18.8967,18.8135,16.7106,18.8468,18.7309,UP,1
2007-02-06,18.9449,18.9011,16.7331,18.867,18.7469,UP,1
2007-02-07,19.0893,18.9974,16.7555,18.9282,18.7656,UP,1
2007-02-08,19.155,19.0893,16.7782,18.986,18.7812,DOWN,0
2007-02-09,19.0499,19.1462,16.8011,19.0272,18.7989,DOWN,0
2007-02-12,18.9274,18.9624,16.8239,19.0333,18.8076,UP,1
2007-02-13,19.0631,18.9405,16.8479,19.0569,18.8137,DOWN,0
2007-02-14,19.0543,19.0368,16.8709,19.0499,18.8163,DOWN,0
2007-02-15,18.9055,19.0237,16.8939,19.0,18.8121,DOWN,0
2007-02-16,18.888,18.9011,16.9164,18.9676,18.8029,DOWN,0
2007-02-20,18.8705,18.8442,16.9393,18.9562,18.7928,UP,1
2007-02-21,18.9098,18.7873,16.9624,18.9256,18.787,DOWN,0
2007-02-22,18.8311,18.8573,16.9852,18.881,18.7824,DOWN,0
2007-02-23,18.6997,18.7435,17.0075,18.8398,18.7743,UP,1
2007-02-26,18.7129,18.6822,17.0304,18.8048,18.7691,DOWN,0
2007-02-27,18.424,18.6603,17.0499,18.7155,18.7598,DOWN,0
2007-02-28,18.2357,18.4196,17.0698,18.5807,18.7461,UP,1
2007-03-01,18.4546,18.2357,17.0924,18.5054,18.7348,DOWN,0
2007-03-02,18.2708,18.3496,17.114,18.4196,18.7194,DOWN,0
2007-03-05,17.5616,17.8856,17.1328,18.1893,18.6943,UP,1
2007-03-06,17.8899,17.4216,17.154,18.0825,18.674,UP,1
2007-03-07,18.5728,18.0782,17.1792,18.15,18.6664,UP,1
2007-03-08,18.7917,18.7129,17.2049,18.2174,18.6656,UP,1
2007-03-09,18.8529,18.8573,17.2314,18.3338,18.6652,UP,1
2007-03-12,19.2644,18.8529,17.2614,18.6744,18.6705,UP,1
2007-03-13,19.3738,19.1988,17.2905,18.9711,18.6749,UP,1
2007-03-14,19.5052,19.352,17.3189,19.1576,18.684,UP,1
2007-03-15,19.724,19.492,17.3478,19.3441,18.701,DOWN,0
2007-03-16,19.6015,19.724,17.3754,19.4938,18.7158,UP,1
2007-03-19,20.0436,19.6409,17.4021,19.6496,18.7433,DOWN,0
2007-03-20,19.8772,19.4877,17.4271,19.7503,18.7744,UP,1
2007-03-21,20.1355,19.9473,17.4516,19.8764,18.8125,DOWN,0
2007-03-22,20.0786,20.153,17.4771,19.9473,18.8481,UP,1
2007-03-23,20.1924,20.0786,17.5035,20.0655,18.8888,DOWN,0
2007-03-26,20.0085,20.2362,17.5299,20.0584,18.9257,UP,1
2007-03-27,20.1136,19.9473,17.5563,20.1057,18.9633,DOWN,0
2007-03-28,20.0304,20.118,17.5817,20.0847,18.9992,DOWN,0
2007-03-29,19.9473,20.0873,17.6082,20.0584,19.0313,DOWN,0
2007-03-30,19.6978,19.9867,17.6354,19.9595,19.0582,UP,1
2007-04-02,19.8247,19.7065,17.6637,19.9228,19.0854,DOWN,0
2007-04-03,19.5095,19.8159,17.6878,19.8019,19.1059,UP,1
2007-04-04,19.7984,19.5227,17.7134,19.7555,19.1265,UP,1
2007-04-05,19.8816,19.7415,17.7411,19.7424,19.1453,UP,1
2007-04-09,20.0085,19.8422,17.7691,19.8046,19.1703,UP,1
2007-04-10,20.1048,19.9341,17.7971,19.8606,19.1967,DOWN,0
2007-04-11,19.8335,20.0567,17.8246,19.9254,19.2189,UP,1
2007-04-12,19.8991,19.7941,17.8513,19.9455,19.24,DOWN,0
2007-04-13,19.8772,19.8772,17.8772,19.9446,19.2619,DOWN,0
2007-04-16,19.7809,19.9385,17.9026,19.8991,19.2802,UP,1
2007-04-17,19.9692,19.7634,17.9285,19.872,19.3027,UP,1
2007-04-18,20.1836,19.8335,17.9546,19.942,19.3284,UP,1
2007-04-19,20.1924,20.3412,17.981,20.0007,19.3534,UP,1
2007-04-20,20.2756,20.2668,18.0062,20.0803,19.3771,UP,1
2007-04-23,20.315,20.2799,18.0331,20.1871,19.4003,UP,1
2007-04-24,20.5207,20.2756,18.0631,20.2974,19.4297,UP,1
2007-04-25,20.6389,20.5426,18.0922,20.3885,19.4639,DOWN,0
2007-04-26,20.5513,20.1267,18.1164,20.4603,19.4937,UP,1
2007-04-27,21.0109,20.6608,18.1422,20.6074,19.5328,UP,1
2007-04-30,21.1904,21.0635,18.1696,20.7824,19.5785,UP,1
2007-05-01,21.313,21.1466,18.1987,20.9409,19.627,UP,1
2007-05-02,21.348,21.2473,18.2272,21.0827,19.6766,DOWN,0
2007-05-03,21.313,21.3261,18.255,21.2351,19.7246,UP,1
2007-05-04,21.545,21.3743,18.2828,21.3419,19.7789,UP,1
2007-05-07,21.685,21.6456,18.311,21.4408,19.8386,UP,1
2007-05-08,21.8164,21.65,18.3405,21.5415,19.9007,UP,1
2007-05-09,22.0133,21.7551,18.3711,21.6745,19.9725,DOWN,0
2007-05-10,21.917,21.9739,18.3993,21.7954,20.0461,UP,1
2007-05-11,21.9958,21.9214,18.4277,21.8855,20.1169,UP,1
2007-05-14,22.149,21.9477,18.4559,21.9783,20.1945,DOWN,0
2007-05-15,22.0396,22.1228,18.4852,22.023,20.2841,DOWN,0
2007-05-16,22.0396,22.0396,18.513,22.0282,20.367,UP,1
2007-05-17,22.044,21.9039,18.5418,22.0536,20.4365,UP,1
2007-05-18,22.2804,22.0265,18.571,22.1105,20.5062,UP,1
2007-05-21,22.7268,22.4161,18.6024,22.2261,20.5837,UP,1
2007-05-22,23.1952,22.6831,18.6357,22.4572,20.6623,UP,1
2007-05-23,23.2171,23.2565,18.6696,22.6927,20.7392,DOWN,0
2007-05-24,22.8713,23.2127,18.7019,22.8582,20.8065,DOWN,0
2007-05-25,22.81,22.8713,18.732,22.9641,20.8682,UP,1
2007-05-29,23.3046,22.9151,18.7642,23.0796,20.9423,UP,1
2007-05-30,23.7205,23.204,18.797,23.1847,21.0158,DOWN,0
2007-05-31,23.6811,23.7467,18.8305,23.2775,21.0919,UP,1
2007-06-01,23.843,23.7117,18.8647,23.4719,21.1661,UP,1
2007-06-04,23.8912,23.8518,18.8991,23.6881,21.2423,DOWN,0
2007-06-05,23.3703,23.808,18.9308,23.7012,21.3059,DOWN,0
2007-06-06,22.7619,23.2083,18.9599,23.5095,21.361,DOWN,0
2007-06-07,21.8164,22.4992,18.984,23.1366,21.395,UP,1
2007-06-08,21.8601,21.7157,19.0094,22.74,21.4316,UP,1
2007-06-11,21.917,21.7638,19.0345,22.3451,21.471,DOWN,0
2007-06-12,21.58,21.8339,19.0598,21.9871,21.5086,UP,1
2007-06-13,21.7026,21.58,19.0861,21.7752,21.5462,UP,1
2007-06-14,22.1053,21.685,19.1139,21.833,21.5981,UP,1
2007-06-15,22.4204,22.2235,19.143,21.9451,21.6506,DOWN,0
2007-06-18,22.2191,22.4554,19.1706,22.0055,21.6973,DOWN,0
2007-06-19,21.8645,22.2191,19.1971,22.0624,21.7344,UP,1
2007-06-20,21.9564,21.9739,19.2231,22.1131,21.7715,DOWN,0
2007-06-21,21.9083,21.8733,19.2481,22.0737,21.8129,DOWN,0
2007-06-22,21.5581,21.8864,19.2704,21.9013,21.8461,UP,1
2007-06-25,21.7813,21.5362,19.2952,21.8137,21.8842,DOWN,0
2007-06-26,21.2692,21.8339,19.3172,21.6947,21.914,UP,1
2007-06-27,21.5931,21.0897,19.3407,21.622,21.9465,UP,1
2007-06-28,21.8558,21.6194,19.3656,21.6115,21.9799,UP,1
2007-06-29,22.0659,21.8514,19.3921,21.7131,22.0174,UP,1
2007-07-02,22.6218,22.1709,19.4213,21.8811,22.0643,UP,1
2007-07-03,22.7619,22.5649,19.4518,22.1797,22.1132,UP,1
2007-07-05,22.9588,22.7531,19.4849,22.4528,22.162,DOWN,0
2007-07-06,22.6787,22.9019,19.5168,22.6174,22.2028,UP,1
2007-07-09,23.1865,22.81,19.5518,22.8415,22.2555,DOWN,0
2007-07-10,23.1471,22.8275,19.5866,22.9466,22.2982,UP,1
2007-07-11,23.3747,23.1471,19.6227,23.0691,22.3419,UP,1
2007-07-12,23.4972,23.5323,19.6591,23.1768,22.3856,UP,1
2007-07-13,23.5629,23.4535,19.6941,23.3537,22.4299,DOWN,0
2007-07-16,23.2434,23.5191,19.728,23.365,22.4685,UP,1
2007-07-17,23.2784,23.1908,19.7615,23.3913,22.5032,UP,1
2007-07-18,23.4578,23.1908,19.7962,23.4079,22.5386,UP,1
2007-07-19,23.9218,23.5454,19.8331,23.4929,22.5807,UP,1
2007-07-20,24.0138,23.8824,19.8695,23.583,22.6207,DOWN,0
2007-07-23,23.9043,24.0663,19.905,23.7152,22.6605,DOWN,0
2007-07-24,23.2915,23.7686,19.9369,23.7179,22.6864,UP,1
2007-07-25,23.5323,23.4141,19.9698,23.7327,22.7141,DOWN,0
2007-07-26,22.7312,23.2565,19.9987,23.4946,22.7279,DOWN,0
2007-07-27,22.3154,22.7181,20.0258,23.1549,22.7334,UP,1
2007-07-30,22.4511,22.3373,20.0533,22.8643,22.7415,DOWN,0
2007-07-31,22.2147,22.6524,20.0785,22.6489,22.7402,UP,1
2007-08-01,22.6918,22.114,20.1059,22.4808,22.7395,DOWN,0
2007-08-02,21.2386,21.6675,20.1256,22.1823,22.7004,DOWN,0
2007-08-03,21.0372,21.6763,20.1438,21.9267,22.6568,DOWN,0
2007-08-06,20.9059,20.7483,20.1605,21.6176,22.6175,DOWN,0
2007-08-07,20.814,20.7264,20.1758,21.3375,22.5776,DOWN,0
2007-08-08,20.6608,20.8928,20.1896,20.9313,22.5247,DOWN,0
2007-08-09,19.1068,20.153,20.1955,20.5049,22.4324,UP,1
2007-08-10,19.654,18.691,20.204,20.2283,22.3519,UP,1
2007-08-13,20.4419,19.8291,20.2155,20.1355,22.2839,DOWN,0
2007-08-14,20.1793,20.4419,20.2251,20.0085,22.2096,DOWN,0
2007-08-15,19.7722,20.1793,20.2323,19.8308,22.1377,DOWN,0
2007-08-16,19.3826,19.1856,20.238,19.886,22.0701,UP,1
2007-08-17,19.8597,19.8072,20.2455,19.9271,22.0309,UP,1
2007-08-20,20.1136,19.8685,20.255,19.8615,21.996,DOWN,0
2007-08-21,19.8247,19.9604,20.263,19.7906,21.9542,UP,1
2007-08-22,20.315,19.9823,20.2742,19.8991,21.9289,UP,1
2007-08-23,20.5601,20.4025,20.2861,20.1346,21.906,UP,1
2007-08-24,20.7177,20.5732,20.2992,20.3062,21.8783,DOWN,0
2007-08-27,20.3762,20.5776,20.3102,20.3587,21.8374,DOWN,0
2007-08-28,20.2449,20.2405,20.3202,20.4428,21.7979,UP,1
2007-08-29,20.5163,20.4419,20.3313,20.483,21.7709,DOWN,0
2007-08-30,20.2668,20.3544,20.3412,20.4244,21.7371,UP,1
2007-08-31,20.5076,20.3368,20.3524,20.3824,21.7091,UP,1
2007-09-04,20.7133,20.49,20.3644,20.4498,21.6922,DOWN,0
2007-09-05,20.5076,20.4944,20.3751,20.5023,21.6667,DOWN,0
2007-09-06,20.4944,20.4725,20.3867,20.4979,21.6513,DOWN,0
2007-09-07,20.3675,20.3193,20.3977,20.5181,21.6267,DOWN,0
2007-09-10,20.2143,20.5119,20.4083,20.4594,21.5939,UP,1
2007-09-11,20.4419,20.2449,20.4198,20.4051,21.5614,UP,1
2007-09-12,20.6958,20.3062,20.4325,20.4428,21.5229,UP,1
2007-09-13,20.8183,20.7308,20.4447,20.5076,21.484,DOWN,0
2007-09-14,20.3062,20.42,20.4554,20.4953,21.431,DOWN,0
2007-09-17,20.2055,20.223,20.464,20.4935,21.3815,UP,1
2007-09-18,20.3806,20.3325,20.4721,20.4813,21.3254,UP,1
2007-09-19,20.4025,20.3368,20.4795,20.4226,21.2705,UP,1
2007-09-20,20.5732,20.3981,20.4867,20.3736,21.2145,DOWN,0
2007-09-21,20.5513,20.7045,20.4928,20.4226,21.1556,DOWN,0
2007-09-24,20.3018,20.4857,20.4974,20.4419,21.0903,DOWN,0
2007-09-25,20.0129,20.223,20.5015,20.3684,21.0257,UP,1
2007-09-26,20.5426,20.0742,20.5089,20.3964,20.971,UP,1
2007-09-27,20.6958,20.652,20.5168,20.4209,20.9158,UP,1
2007-09-28,20.7483,20.6695,20.5257,20.4603,20.8523,UP,1
2007-10-01,21.2429,20.8446,20.5375,20.6485,20.7969,DOWN,0
2007-10-02,21.2254,21.151,20.549,20.891,20.7433,DOWN,0
2007-10-03,20.9015,21.1379,20.5584,20.9628,20.6955,UP,1
2007-10-04,20.9628,20.9365,20.568,21.0162,20.6441,UP,1
2007-10-05,21.1423,21.0678,20.5797,21.095,20.6123,DOWN,0
2007-10-08,20.919,21.0854,20.5897,21.0302,20.5844,UP,1
2007-10-09,21.0985,20.9409,20.6004,21.0048,20.5574,DOWN,0
2007-10-10,20.8665,21.0109,20.6106,20.9978,20.5304,UP,1
2007-10-11,20.9891,21.0109,20.6212,21.0031,20.4964,UP,1
2007-10-12,21.1466,21.0985,20.6319,21.0039,20.4945,DOWN,0
2007-10-15,20.919,21.1466,20.6408,21.0039,20.4921,DOWN,0
2007-10-16,20.6608,20.8709,20.6488,20.9164,20.4872,UP,1
2007-10-17,20.7133,20.8577,20.658,20.8858,20.4852,UP,1
2007-10-18,21.1466,20.7396,20.6694,20.9173,20.495,DOWN,0
2007-10-19,20.9278,21.1335,20.6807,20.8735,20.5314,DOWN,0
2007-10-22,20.7439,20.8446,20.6928,20.8385,20.5532,UP,1
2007-10-23,20.8096,20.9891,20.7057,20.8682,20.5605,UP,1
2007-10-24,21.2211,20.687,20.7204,20.9698,20.5814,UP,1
2007-10-25,21.6063,21.2386,20.7376,21.0617,20.618,UP,1
2007-10-26,21.7551,21.6894,20.7556,21.2272,20.6655,UP,1
2007-10-29,21.8164,21.7989,20.7735,21.4417,20.7046,DOWN,0
2007-10-30,21.6763,21.7157,20.7907,21.615,20.7359,UP,1
2007-10-31,21.8601,21.6807,20.8083,21.7428,20.7766,UP,1
2007-11-01,22.3723,22.3198,20.8283,21.896,20.8177,UP,1
2007-11-02,22.7837,22.5211,20.8499,22.1018,20.8622,DOWN,0
2007-11-05,22.6043,22.4379,20.8705,22.2593,20.8999,DOWN,0
2007-11-06,22.4029,22.6349,20.8887,22.4047,20.9405,DOWN,0
2007-11-07,22.0002,22.3241,20.904,22.4327,20.9756,UP,1
2007-11-08,22.241,22.1009,20.9214,22.4064,21.0101,DOWN,0
2007-11-09,21.8952,21.9521,20.937,22.2287,21.0426,DOWN,0
2007-11-12,21.313,21.8339,20.9499,21.9704,21.0587,UP,1
2007-11-13,21.3699,21.4137,20.9626,21.7638,21.0719,DOWN,0
2007-11-14,21.1904,21.5231,20.9746,21.6019,21.0855,DOWN,0
2007-11-15,21.0766,21.1904,20.9856,21.369,21.0972,UP,1
2007-11-16,21.4399,21.1029,20.9986,21.278,21.1186,DOWN,0
2007-11-19,21.1685,21.4662,21.01,21.2491,21.1377,UP,1
2007-11-20,21.2079,21.1248,21.0213,21.2167,21.153,DOWN,0
2007-11-21,20.8709,21.1072,21.0302,21.1528,21.1565,UP,1
2007-11-23,20.9234,20.919,21.039,21.1221,21.1586,DOWN,0
2007-11-26,20.8359,20.9847,21.048,21.0013,21.1692,DOWN,0
2007-11-27,20.5645,20.8884,21.0562,20.8805,21.1764,DOWN,0
2007-11-28,20.5513,20.5645,21.0636,20.7492,21.1798,DOWN,0
2007-11-29,20.4025,20.3894,21.0703,20.6555,21.1798,DOWN,0
2007-11-30,20.3544,20.455,21.0776,20.5417,21.1754,UP,1
2007-12-03,20.652,20.2537,21.0864,20.5049,21.1775,UP,1
2007-12-04,20.8359,20.5163,21.0962,20.5592,21.1881,DOWN,0
2007-12-05,20.4988,21.0591,21.1042,20.5487,21.1979,DOWN,0
2007-12-06,20.4725,20.42,21.1124,20.5627,21.1965,DOWN,0
2007-12-07,20.2756,20.4419,21.1203,20.547,21.188,DOWN,0
2007-12-10,20.0567,20.2143,21.127,20.4279,21.1742,DOWN,0
2007-12-11,19.6233,20.0261,21.133,20.1854,21.1418,UP,1
2007-12-12,19.9385,20.0611,21.1415,20.0733,21.1161,UP,1
2007-12-13,20.3018,19.8729,21.1507,20.0392,21.1041,DOWN,0
2007-12-14,19.8116,20.385,21.1584,19.9464,21.0811,DOWN,0
2007-12-17,19.6058,19.759,21.1687,19.8562,21.0503,DOWN,0
2007-12-18,19.5883,19.6978,21.1771,19.8492,21.0237,DOWN,0
2007-12-19,19.387,19.5095,21.1812,19.7389,20.9895,UP,1
2007-12-20,19.4264,19.5664,21.1844,19.5638,20.9607,UP,1
2007-12-21,19.6846,19.6715,21.1886,19.5384,20.9346,UP,1
2007-12-24,19.8422,19.7153,21.1914,19.5857,20.9085,DOWN,0
2007-12-26,19.6715,19.9298,21.1929,19.6023,20.8836,UP,1
2007-12-27,19.7459,19.6934,21.1941,19.6741,20.8653,UP,1
2007-12-28,19.8159,19.9692,21.1946,19.752,20.8473,DOWN,0
2007-12-31,19.5971,19.7503,21.1946,19.7345,20.8163,DOWN,0
2008-01-02,19.5752,19.5577,21.1922,19.6811,20.7893,UP,1
2008-01-03,19.689,19.5708,21.1913,19.6846,20.7682,DOWN,0
2008-01-04,19.4045,19.4701,21.1876,19.6163,20.7401,DOWN,0
2008-01-07,19.2951,19.4264,21.1837,19.5122,20.7016,DOWN,0
2008-01-08,19.2294,19.3169,21.1789,19.4386,20.654,UP,1
2008-01-09,21.1554,19.5664,21.1846,19.7547,20.642,UP,1
2008-01-10,21.4487,20.9672,21.1913,20.1066,20.6347,DOWN,0
2008-01-11,21.0591,21.2342,21.1965,20.4375,20.6223,UP,1
2008-01-14,21.5406,21.186,21.2044,20.8866,20.6159,DOWN,0
2008-01-15,21.4049,21.348,21.213,21.3217,20.5966,DOWN,0
2008-01-16,21.4049,21.418,21.2209,21.3716,20.569,DOWN,0
2008-01-17,20.8315,21.4487,21.2275,21.2482,20.5336,DOWN,0
2008-01-18,20.617,21.081,21.2316,21.1598,20.4978,DOWN,0
2008-01-22,20.2274,19.8335,21.2333,20.8971,20.4624,DOWN,0
2008-01-23,20.0917,19.7766,21.2337,20.6345,20.4194,DOWN,0
2008-01-24,20.0655,20.223,21.2335,20.3666,20.3828,DOWN,0
2008-01-25,19.7897,20.2449,21.2333,20.1582,20.3523,UP,1
2008-01-28,19.8685,19.7809,21.2331,20.0085,20.3223,UP,1
2008-01-29,19.9341,19.9779,21.2334,19.9499,20.2972,DOWN,0
2008-01-30,19.921,19.8028,21.2341,19.9157,20.2741,UP,1
2008-01-31,20.5732,19.6496,21.2371,20.0173,20.2567,UP,1
2008-02-01,20.919,20.5732,21.2408,20.2432,20.2517,UP,1
2008-02-04,21.383,20.919,21.2468,20.5461,20.2553,DOWN,0
2008-02-05,20.6651,21.0416,21.2487,20.6923,20.2511,DOWN,0
2008-02-06,20.2624,20.7308,21.2485,20.7606,20.2379,UP,1
2008-02-07,20.3981,20.1092,21.2478,20.7255,20.2292,UP,1
2008-02-08,20.5426,20.3106,21.2474,20.6503,20.2287,UP,1
2008-02-11,20.7045,20.5951,21.2481,20.5146,20.2318,DOWN,0
2008-02-12,20.5119,20.6433,21.2456,20.4839,20.234,UP,1
2008-02-13,20.7045,20.6389,21.2432,20.5723,20.241,DOWN,0
2008-02-14,20.5951,20.7177,21.2396,20.6117,20.2398,DOWN,0
2008-02-15,20.5688,20.4769,21.2357,20.617,20.2345,UP,1
2008-02-19,20.8227,20.7746,21.2333,20.6406,20.241,UP,1
2008-02-20,21.081,20.884,21.2309,20.7544,20.2531,DOWN,0
2008-02-21,20.6564,21.1641,21.2258,20.7448,20.2608,UP,1
2008-02-22,20.8577,20.7439,21.221,20.7973,20.2768,UP,1
2008-02-25,21.3961,20.9628,21.2179,20.9628,20.3122,DOWN,0
2008-02-26,21.2692,21.4487,21.2147,21.0521,20.3389,DOWN,0
2008-02-27,21.0328,21.1379,21.2099,21.0425,20.3535,UP,1
2008-02-28,21.1204,20.9672,21.2047,21.1353,20.3797,DOWN,0
2008-02-29,20.385,20.9409,21.1965,21.0407,20.3952,UP,1
2008-03-03,20.7133,20.385,21.1898,20.9041,20.4177,DOWN,0
2008-03-04,20.7045,20.5426,21.1831,20.7912,20.4441,UP,1
2008-03-05,20.9759,20.7396,21.1766,20.7798,20.4751,DOWN,0
2008-03-06,20.7352,20.8227,21.1666,20.7028,20.4961,DOWN,0
2008-03-07,20.687,20.617,21.1541,20.7632,20.513,DOWN,0
2008-03-10,20.1968,20.6783,21.139,20.6599,20.5235,UP,1
2008-03-11,20.385,20.6257,21.1266,20.596,20.5363,UP,1
2008-03-12,20.8928,20.385,21.117,20.5793,20.5578,UP,1
2008-03-13,21.1335,20.5995,21.1061,20.659,20.5885,DOWN,0
2008-03-14,20.6126,21.2955,21.0906,20.6441,20.6093,DOWN,0
2008-03-17,19.9692,20.118,21.072,20.5986,20.6149,UP,1
